Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-02,24.192602157592773,24.65950423811587,23.754465939878138,24.648439535677543,212818400
2015-01-05,23.511062622070312,24.042136374239757,23.325187737341313,23.962475227002493,257142000
2015-01-06,23.513277053833008,23.77217495093279,23.152588594975892,23.5752353517813,263188400
2015-01-07,23.842979431152344,23.94255500406204,23.610634176714214,23.72127445249682,160423600
2015-01-08,24.759078979492188,24.816612391422495,24.05319353108403,24.170473633005646,237458000
2015-01-09,24.785634994506836,25.060022405088077,24.387329327343235,24.93167928030907,214798000
2015-01-12,24.174896240234375,24.922823772441756,24.075320683875773,24.91618562711603,198603200
2015-01-13,24.38954734802246,24.96045168588844,24.09967031003242,24.657296664253337,268367600
2015-01-14,24.296602249145508,24.44928466294763,24.008936892193326,24.128428577931782,195826400
2015-01-15,23.63718032836914,24.354128596373695,23.60177633016741,24.34085230807755,240056000
2015-01-16,23.453521728515625,23.80535863149471,23.278709915973817,23.683653670789532,314053200
2015-01-20,24.0576229095459,24.11294304990514,23.56637979303794,23.862894935009866,199599600
2015-01-21,24.241287231445312,24.57541967816757,23.958046682410192,24.108517538238907,194303600
2015-01-22,24.871931076049805,24.8874206451012,24.278899207996158,24.3983908927797,215185600
2015-01-23,25.00027847290039,25.170663761693863,24.679420647171945,24.849807624202118,185859200
2015-01-26,25.026838302612305,25.305652362292435,24.960455128179923,25.16845776728601,222460000
2015-01-27,24.150564193725586,24.88964226473819,24.12622319302464,24.87636428093233,382274800
2015-01-28,25.515853881835938,26.13765323403414,25.515853881835938,26.029224573643976,585908400
2015-01-29,26.310258865356445,26.374430430207553,25.571180918654623,25.73935461660109,337745600
2015-01-30,25.92523193359375,26.553667930939003,25.85663381010451,26.1996193628405,334982000
2015-02-02,26.25050926208496,26.370000953586086,25.686244910716674,26.12216783483101,250956400
2015-02-03,26.25494384765625,26.352306164841792,26.02481181826284,26.22175141960428,207662800
2015-02-04,26.456302642822266,26.666520183230848,26.179701948787283,26.221745794516334,280598800
2015-02-05,26.645139694213867,26.709564529534767,26.491852958626215,26.662910718347398,168984800
2015-02-06,26.420764923095703,26.714008020262256,26.314130299171573,26.66291187455073,174826400
2015-02-09,26.596256256103516,26.62291363042409,26.309677617863073,26.336336687082827,155559200
2015-02-10,27.107206344604492,27.13608742378132,26.69400182959533,26.696222147302,248034000
2015-02-11,27.74258041381836,27.75146677384439,27.213854704018523,27.273835515569395,294247200
2015-02-12,28.09357452392578,28.320172390844654,27.89585774106676,28.004712648563466,297898000
2015-02-13,28.23130989074707,28.27573997999538,27.91362983741381,28.27573997999538,217088800
2015-02-17,28.39792823791504,28.631190468113697,28.195767412422946,28.32239504441379,252609600
2015-02-18,28.595653533935547,28.608982227084695,28.313517099678975,28.353504874026363,179566800
2015-02-19,28.535661697387695,28.664511338711634,28.50900431980301,28.542326041783866,149449600
2015-02-20,28.768932342529297,28.768932342529297,28.446809839820006,28.573435810214793,195793600
2015-02-23,29.546464920043945,29.546464920043945,28.804471802520936,28.884447331881436,283896400
2015-02-24,29.362079620361328,29.679761449931537,29.139925727442076,29.53313906705298,276912400
2015-02-25,28.611194610595703,29.235449814940566,28.469016273438623,29.22656176210634,298846800
2015-02-26,28.973304748535156,29.073273303207596,28.126899121283763,28.611192887820746,365150000
2015-02-27,28.537887573242188,29.00663237357377,28.4890134507584,28.88000304082967,248059200
2015-03-02,28.67784309387207,28.942206749183107,28.502343023009654,28.71338852765152,192386800
2015-03-03,28.737821578979492,28.773367007798193,28.455685246153877,28.6489613967314,151265200
2015-03-04,28.55565643310547,28.782254325481713,28.506785701219396,28.680065445448587,126665200
2015-03-05,28.082469940185547,28.602309153184912,27.93806959383036,28.564543404185695,226068400
2015-03-06,28.124685287475586,28.740050885995174,28.04915376996121,28.524561317357314,291368400
2015-03-09,28.24464225769043,28.78447791228204,27.78256181176065,28.426808359176277,354114000
2015-03-10,27.660381317138672,28.262418155621695,27.502652258634235,28.082474047098263,275426400
2015-03-11,27.15608787536621,27.718136880404018,27.12720848319452,27.713694548877402,275756000
2015-03-12,27.647037506103516,27.747007724994038,27.020563908338538,27.17162854797188,193450800
2015-03-13,27.45599365234375,27.858093275490027,27.231619482991277,27.635939424321684,207309200
2015-03-16,27.75812339782715,27.75812339782715,27.296044669322946,27.520418841684812,143497200
2015-03-17,28.222429275512695,28.284632091074627,27.913635516187682,27.969173986496493,204092400
2015-03-18,28.54010581970215,28.69339252092788,28.073583066505737,28.213539383994842,261083600
2015-03-19,28.324617385864258,28.71338664410161,28.30240233865916,28.602309713176652,183238000
2015-03-20,27.969161987304688,28.524544757225605,27.804768660289714,28.49122304525552,274780400
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800
2015-03-24,28.144678115844727,28.444583846778304,28.11579702412687,28.264641425158008,131369200
2015-03-25,27.409345626831055,28.173555530969583,27.409345626831055,28.11135271456754,206620800
2015-03-26,27.600385665893555,27.74256395214564,27.23605359551023,27.271599014522685,190291600
2015-03-27,27.38046646118164,27.702588918059213,27.304934953461245,27.673709523030762,158184800
2015-03-30,28.07358169555664,28.08024603964981,27.54707647850533,27.558184848593484,188398800
2015-03-31,27.642608642578125,28.10024511430692,27.627057938050438,28.011383219191703,168362400
2015-04-01,27.602617263793945,27.795891733269624,27.34713998434433,27.72924489692644,162485600
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262466,27.77589576687005,128880400
2015-04-06,28.291296005249023,28.32684143925686,27.620392039897094,27.65149344720416,148776000
2015-04-07,27.993606567382812,28.462349622438023,27.98694222319662,28.3557167256603,140049200
2015-04-08,27.90252685546875,28.08025063657794,27.762570521902486,27.958065325202924,149316800
2015-04-09,28.115795135498047,28.12023916234062,27.693704110033863,27.958066080579393,129936000
2015-04-10,28.235761642456055,28.260198708165728,27.826999261312125,27.980284306791184,160752000
2015-04-13,28.180212020874023,28.562318561327945,28.12689557809171,28.51788508502756,145460400
2015-04-14,28.058029174804688,28.27796099011317,27.971389317413493,28.21353617655832,102098400
2015-04-15,28.1646671295166,28.242420644379937,27.99360939681727,28.082471283046583,115881600
2015-04-16,28.029150009155273,28.235753151270146,28.015821320921834,28.05358706751612,113476000
2015-04-17,27.71369171142578,28.022485415343912,27.64926689403936,27.891415462484826,207828000
2015-04-20,28.346832275390625,28.462351537154245,27.806998326302168,27.895860209527733,188217200
2015-04-21,28.19355010986328,28.48012712747022,28.140231957606513,28.457913773045995,129740400
2015-04-22,28.57343292236328,28.628971396175867,28.06247998022732,28.211322683269117,150618000
2015-04-23,28.80669403076172,28.9733094454926,28.466798855894666,28.502344291255753,183083600
2015-04-24,28.94220733642578,29.019962550671096,28.70894508348904,28.988861142932812,178103600
2015-04-27,29.468706130981445,29.57534241704705,29.135475364073407,29.393174637367302,387816800
2015-04-28,29.004411697387695,29.888583241459457,28.784481513019248,29.8708139130615,475696000
2015-04-29,28.57787322998047,29.233226457714377,28.502341728977694,28.915548055956197,253544400
2015-04-30,27.80255126953125,28.577867636730353,27.675923658298736,28.577867636730353,332781600
2015-05-01,28.646738052368164,28.90888135598468,27.835877862217878,28.0135999238689,234050400
2015-05-04,28.591196060180664,29.00662601015665,28.4934478366569,28.76891979478766,203953200
2015-05-05,27.946950912475586,28.53565717278417,27.94250688698319,28.469010349591176,197085600
2015-05-06,27.771453857421875,28.15800109012273,27.4048996580972,28.115791315351583,288564000
2015-05-07,27.943233489990234,28.126160542069265,27.66661076578918,27.83392215617779,175763600
2015-05-08,28.469701766967773,28.469701766967773,28.132847750663366,28.260004316794557,222201600
2015-05-11,28.1796875,28.456308402359966,28.025760542906585,28.41838491211278,168143200
2015-05-12,28.079313278198242,28.30462472292589,27.845076653188137,28.01908022514789,192640000
2015-05-13,28.110536575317383,28.3737731531699,28.079305261163608,28.14176788947116,138776800
2015-05-14,28.766395568847656,28.766395568847656,28.367080670413454,28.422851116806708,180814000
2015-05-15,28.72624969482422,28.88686889308668,28.601324408166477,28.79317492809337,152832000
2015-05-18,29.043027877807617,29.161260991208557,28.634787665816834,28.63925025612226,203531600
2015-05-19,29.016250610351562,29.19694631905053,28.92032366877132,29.154560233512147,178532800
2015-05-20,29.01402473449707,29.219259627089205,28.85340553091038,29.000640368191327,145819600
2015-05-21,29.310712814331055,29.364253663076564,28.962705807379187,29.016246656124697,158921600
2015-05-22,29.5672664642334,29.663193428374157,29.312953295150677,29.35757238765829,182384000
2015-05-26,28.915864944458008,29.649806051808497,28.804324032431605,29.580651230985488,282790400
2015-05-27,29.45572280883789,29.50480108287714,29.011792153608145,29.076484385409774,183332800
2015-05-28,29.39772605895996,29.435649565163274,29.246032034146715,29.415573015518973,122933200
2015-05-29,29.06309700012207,29.32410230095591,28.978324825780795,29.275024032017086,203538000
2015-06-01,29.12110137939453,29.310722301615094,29.011793458266705,29.06310132744831,128451200
2015-06-02,28.991708755493164,29.147865316009916,28.84893655674103,28.969399216580317,134670400
2015-06-03,29.02739715576172,29.210325830553735,28.978318896864224,29.147863210858286,123934000
2015-06-04,28.857864379882812,29.13002447267988,28.757478241644847,28.906942652613985,153800400
2015-06-05,28.699474334716797,28.93148133012239,28.634782105665426,28.889095240348773,142507200
2015-06-08,28.50985336303711,28.8243995030071,28.293463755025808,28.755241288975867,210699200
2015-06-09,28.425086975097656,28.572321802981325,28.0235406937391,28.2644677817625,224301600
2015-06-10,28.75078582763672,28.853401557823254,28.521010125158224,28.536625784357813,156349200
2015-06-11,28.686094284057617,29.040793608725043,28.661555144391127,28.817711758651104,141563600
